OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,avg_value,ratio,band,cart_conversion,used_coupon,price_tier,order_month,is_weekend
ORD200285,2025-06-10,C67583,Phone,1,338.31,974 Main St,Online,Delivered,TRK93281700,3,FREESHIP,Google,338.31,141.79632597814626,0.002955868877656587,Low,0.3333333333333333,1,Mid,6,0
ORD200286,2025-04-07,C70554,Monitor,3,139.45,187 Main St,Gift Card,Returned,TRK61086952,8,WINTER15,Google,418.35,118.50358551452133,0.02151308712800287,Mid,0.375,1,Budget,4,0
ORD200287,2023-11-24,C70437,Chair,4,655.18,630 Main St,Online,Shipped,TRK26628830,5,FREESHIP,Facebook,2620.72,684.3551841987443,0.0061051924661924975,High,0.8,1,Luxury,11,0
ORD200288,2023-03-12,C97643,Laptop,4,512.75,537 Main St,Debit Card,Returned,TRK60831391,8,WINTER15,Google,2051.0,536.6158835121079,0.0078010726474890294,High,0.5,1,Premium,3,1
ORD200289,2023-07-26,C17136,Chair,4,160.49,333 Main St,Credit Card,Shipped,TRK55362541,8,WINTER15,Referral,641.96,169.6812372785428,0.024923671256776123,High,0.5,1,Budget,7,0
ORD200290,2023-05-05,C24901,Chair,3,99.9,258 Main St,Cash,Delivered,TRK14029489,8,FREESHIP,Facebook,299.7,85.54667167167167,0.03003003003003003,Mid,0.375,1,Budget,5,0
ORD200291,2024-05-12,C61521,Phone,2,345.01,670 Main St,Credit Card,Delivered,TRK93676567,6,FREESHIP,Google,690.02,217.29888282223703,0.005796933422219646,Low,0.3333333333333333,1,Mid,5,1
ORD200292,2025-01-15,C39639,Monitor,1,65.95,185 Main St,Credit Card,Delivered,TRK31042152,5,FREESHIP,Facebook,65.95,28.73169383371241,0.015163002274450341,Low,0.2,1,Budget,1,0
ORD200293,2023-02-16,C33220,Tablet,4,463.04,564 Main St,Gift Card,Returned,TRK40450219,9,FREESHIP,Instagram,1852.16,485.0431064270906,0.008638562543192813,High,0.4444444444444444,1,Premium,2,0
ORD200294,2025-04-01,C65414,Phone,2,297.71,208 Main St,Online,Shipped,TRK67562517,7,SAVE10,Referral,595.42,187.94486965783256,0.006717946995398206,Low,0.2857142857142857,1,Mid,4,0
ORD200295,2023-01-25,C49009,Printer,5,107.48,278 Main St,Debit Card,Cancelled,TRK46285799,9,FREESHIP,Email,537.4,137.27204495165162,0.04652028284331969,Top,0.5555555555555556,1,Budget,1,0
ORD200296,2024-06-19,C48453,Desk,5,638.8,434 Main St,Debit Card,Cancelled,TRK52110494,10,WINTER15,Referral,3194.0,801.6263045293258,0.007827175954915467,Top,0.5,1,Luxury,6,0
ORD200297,2023-02-22,C68078,Desk,2,493.88,252 Main St,Credit Card,Returned,TRK64862812,7,SAVE10,Instagram,987.76,310.55067492778267,0.0040495666963634895,Low,0.2857142857142857,1,Premium,2,0
ORD200298,2023-12-19,C19402,Printer,4,301.17,267 Main St,Online,Cancelled,TRK97825212,6,FREESHIP,Email,1204.68,315.8042969225576,0.013281535345485937,High,0.6666666666666666,1,Mid,12,0
ORD200299,2024-01-20,C30711,Monitor,1,278.66,856 Main St,Gift Card,Cancelled,TRK42696593,2,FREESHIP,Instagram,278.66,116.73393143376637,0.0035886025981482807,Low,0.5,1,Mid,1,1
ORD200300,2024-09-02,C39000,Phone,1,287.46,894 Main St,Debit Card,Returned,TRK33753945,3,FREESHIP,Facebook,287.46,120.6089131241448,0.0034787448688513188,Low,0.3333333333333333,1,Mid,9,0
ORD200301,2023-05-11,C31105,Chair,1,583.99,726 Main St,Cash,Cancelled,TRK40149095,2,SAVE10,Email,583.99,243.95445205968136,0.0017123580883234301,Low,0.5,1,Luxury,5,0
ORD200302,2023-05-16,C29432,Chair,3,468.74,121 Main St,Cash,Pending,TRK44142517,4,FREESHIP,Instagram,1406.22,392.0760666894227,0.006400136536246106,Mid,0.75,1,Premium,5,0
ORD200303,2024-12-07,C48531,Tablet,1,30.54,368 Main St,Debit Card,Returned,TRK95462192,1,FREESHIP,Google,30.54,13.147044951651617,0.03274394237066143,Low,1.0,1,Budget,12,1
ORD200304,2024-10-18,C86762,Monitor,5,408.73,326 Main St,Gift Card,Delivered,TRK75686292,10,FREESHIP,Instagram,2043.65,514.0395388357433,0.01223301445942309,Top,0.5,1,Premium,10,0
ORD200305,2023-11-25,C63822,Laptop,4,126.89,235 Main St,Cash,Pending,TRK59353216,9,FREESHIP,Instagram,507.56,134.8906705611159,0.03152336669556308,High,0.4444444444444444,1,Budget,11,1
ORD200306,2024-06-07,C70495,Printer,2,57.07,238 Main St,Debit Card,Returned,TRK65511225,3,SAVE10,Instagram,114.14,36.715794951651624,0.035044681969511125,Low,0.6666666666666666,1,Budget,6,0
ORD200307,2023-07-01,C92407,Laptop,3,557.41,135 Main St,Online,Delivered,TRK11755610,4,FREESHIP,Email,1672.23,465.96756367246127,0.005382034767944601,Mid,0.75,1,Luxury,7,1
ORD200308,2023-12-11,C75888,Printer,3,448.9,790 Main St,Debit Card,Returned,TRK98467398,7,SAVE10,Instagram,1346.7,376.16778050048265,0.006683002895967922,Mid,0.42857142857142855,1,Premium,12,0
ORD200309,2023-10-03,C63153,Chair,4,549.76,625 Main St,Debit Card,Delivered,TRK38033305,4,FREESHIP,Facebook,2199.04,574.334545983702,0.007275902211874272,High,1.0,1,Luxury,10,0
ORD200310,2024-02-24,C85863,Printer,3,132.48,968 Main St,Online,Shipped,TRK16094218,4,FREESHIP,Referral,397.4399999999999,111.86210748792269,0.022644927536231887,Mid,0.75,1,Budget,2,1
ORD200311,2025-05-17,C71698,Desk,5,489.37,274 Main St,Online,Returned,TRK34786818,8,FREESHIP,Instagram,2446.85,614.4225362030093,0.010217218055867748,Top,0.625,1,Premium,5,1
ORD200312,2025-05-24,C35397,Printer,5,66.31,579 Main St,Gift Card,Pending,TRK64742535,7,FREESHIP,Referral,331.55,85.39287828498495,0.07540340823405217,Top,0.7142857142857143,1,Budget,5,1
ORD200313,2023-07-09,C67687,Chair,2,434.3,978 Main St,Cash,Delivered,TRK22838735,7,SAVE10,Instagram,868.6,273.31326751861235,0.004605111673958094,Low,0.2857142857142857,1,Premium,7,1
ORD200314,2023-10-04,C29931,Desk,4,153.09,540 Main St,Online,Delivered,TRK48712417,4,FREESHIP,Referral,612.36,161.13977140353168,0.026128421190149586,High,1.0,1,Budget,10,0
ORD200315,2025-05-12,C59139,Tablet,5,91.67,301 Main St,Online,Cancelled,TRK45507090,9,FREESHIP,Email,458.35,117.5095449516516,0.054543471146503764,Top,0.5555555555555556,1,Budget,5,0
ORD200316,2023-10-02,C66078,Desk,4,275.28,101 Main St,Gift Card,Shipped,TRK86474559,9,WINTER15,Facebook,1101.12,289.4607551099486,0.014530659691950016,High,0.4444444444444444,1,Mid,10,0
ORD200317,2023-04-10,C88370,Monitor,2,139.95,339 Main St,Online,Returned,TRK22575151,5,FREESHIP,Instagram,279.9,88.92946513635822,0.01429081814933905,Low,0.4,1,Budget,4,0
ORD200318,2024-07-27,C93375,Chair,3,148.72,317 Main St,Debit Card,Cancelled,TRK95706967,7,SAVE10,Google,446.16,126.02002868925946,0.02017213555675094,Mid,0.42857142857142855,1,Budget,7,1
ORD200319,2023-12-02,C53049,Laptop,2,563.06,413 Main St,Cash,Returned,TRK48974907,6,FREESHIP,Instagram,1126.12,353.5797586698871,0.0035520193229851174,Low,0.3333333333333333,1,Luxury,12,1
ORD200320,2024-12-19,C55590,Printer,1,625.51,772 Main St,Credit Card,Shipped,TRK48792951,1,FREESHIP,Facebook,625.51,261.0460997825774,0.0015986954645009672,Low,1.0,1,Luxury,12,0
ORD200321,2023-08-09,C47086,Phone,4,152.29,135 Main St,Debit Card,Cancelled,TRK44194358,6,WINTER15,Google,609.16,160.72312761288768,0.02626567732615405,High,0.6666666666666666,1,Budget,8,0
ORD200322,2024-06-14,C48646,Phone,5,231.82,339 Main St,Debit Card,Delivered,TRK18233748,6,SAVE10,Facebook,1159.1,292.0702614097144,0.021568458286601675,Top,0.8333333333333334,1,Mid,6,0
ORD200323,2025-01-26,C29416,Laptop,1,150.17,414 Main St,Debit Card,Returned,TRK63820842,1,SAVE10,Referral,150.17,62.98860985327739,0.006659119664380369,Low,1.0,1,Budget,1,1
ORD200324,2024-06-13,C13525,Tablet,3,70.93,847 Main St,Debit Card,Returned,TRK70193221,5,FREESHIP,Referral,212.79,60.780378284984955,0.04229522064006767,Mid,0.6,1,Budget,6,0
ORD200325,2023-06-29,C53545,Desk,3,361.39,665 Main St,Credit Card,Shipped,TRK61123177,8,FREESHIP,Referral,1084.17,303.4513835468607,0.008301281164393038,Mid,0.375,1,Mid,6,0
ORD200326,2024-07-01,C65986,Laptop,5,670.48,273 Main St,Gift Card,Returned,TRK98353867,5,SAVE10,Facebook,3330.4075,835.6028053906654,0.00745734399236368,Top,1.0,1,Luxury,7,0
ORD200327,2023-07-25,C17302,Phone,1,359.99,385 Main St,Gift Card,Cancelled,TRK43940016,5,SAVE10,Email,359.99,151.24629630915675,0.0027778549404150117,Low,0.2,1,Mid,7,0
ORD200328,2023-02-28,C18404,Tablet,5,674.04,546 Main St,Online,Cancelled,TRK89401624,7,SAVE10,Google,3330.4075,836.7611321595651,0.007417957391252745,Top,0.7142857142857143,1,Luxury,2,0
ORD200329,2024-12-25,C88371,Chair,4,283.16,306 Main St,Credit Card,Shipped,TRK63224811,6,FREESHIP,Google,1132.64,297.0440210481707,0.014126289023873428,High,0.6666666666666666,1,Mid,12,0
ORD200330,2024-06-02,C38068,Desk,5,260.53,532 Main St,Gift Card,Pending,TRK54059198,5,SAVE10,Instagram,1302.65,327.74903194129917,0.01919164779487967,Top,1.0,1,Mid,6,1
ORD200331,2023-04-15,C78724,Printer,3,422.13,187 Main St,Online,Delivered,TRK25703134,7,SAVE10,Facebook,1266.39,353.8595178025727,0.007106815436003127,Mid,0.42857142857142855,1,Premium,4,1
ORD200332,2024-07-03,C26163,Desk,5,125.02,607 Main St,Debit Card,Pending,TRK67499316,9,SAVE10,Google,625.1,159.1970449516516,0.03999360102383619,Top,0.5555555555555556,1,Budget,7,0
ORD200333,2024-04-16,C87124,Phone,1,198.51,818 Main St,Credit Card,Returned,TRK52086740,5,WINTER15,Instagram,198.51,83.96333958826591,0.0050375295954863735,Low,0.2,1,Mid,4,0
ORD200334,2024-03-26,C90348,Chair,4,224.75,728 Main St,Online,Delivered,TRK20635777,7,WINTER15,Facebook,899.0,236.40921625880608,0.017797552836484983,High,0.5714285714285714,1,Mid,3,0
ORD200335,2025-03-03,C58721,Tablet,3,205.86,978 Main St,Gift Card,Shipped,TRK34801199,4,FREESHIP,Email,617.58,173.01076216846403,0.014573010784027979,Mid,0.75,1,Mid,3,0
ORD200336,2023-12-29,C88174,Laptop,1,18.2,441 Main St,Debit Card,Pending,TRK10143345,4,SAVE10,Instagram,18.2,8.630378284984952,0.054945054945054944,Low,0.25,1,Budget,12,0
ORD200337,2023-05-29,C77763,Tablet,3,502.77,599 Main St,Debit Card,Returned,TRK66980447,8,WINTER15,Email,1508.31,421.26766115718914,0.005966943135031924,Mid,0.375,1,Premium,5,0
ORD200338,2023-11-08,C53627,Phone,5,305.49,704 Main St,Debit Card,Shipped,TRK64112352,10,FREESHIP,Referral,1527.45,384.99022785797683,0.016367147860813773,Top,0.5,1,Mid,11,0
ORD200339,2024-04-10,C84563,Printer,2,236.33,398 Main St,Online,Pending,TRK62422797,3,SAVE10,Instagram,472.66,148.7493271237958,0.008462742774933356,Low,0.6666666666666666,1,Mid,4,0
ORD200340,2023-04-23,C76207,Laptop,5,521.25,826 Main St,Cash,Cancelled,TRK25569378,8,FREESHIP,Email,2606.25,654.2724320543565,0.009592326139088728,Top,0.625,1,Premium,4,1
ORD200341,2024-09-23,C94671,Tablet,1,167.15,293 Main St,Gift Card,Shipped,TRK61357272,5,WINTER15,Email,167.15,70.89683044171902,0.005982650314089141,Low,0.2,1,Budget,9,0
ORD200342,2025-06-24,C69994,Monitor,5,466.42,619 Main St,Gift Card,Returned,TRK95935805,5,FREESHIP,Referral,2332.1,585.1101199919958,0.010719951974615153,Top,1.0,1,Premium,6,0
ORD200343,2023-02-26,C64638,Printer,1,527.57,919 Main St,Debit Card,Pending,TRK64087938,3,FREESHIP,Facebook,527.57,220.6544825805107,0.0018954830638588242,Low,0.3333333333333333,1,Luxury,2,1
ORD200344,2025-03-06,C95623,Tablet,3,623.34,248 Main St,Online,Cancelled,TRK67558189,3,SAVE10,Instagram,1870.02,520.7008021304586,0.00481278275098662,Mid,1.0,1,Luxury,3,0
ORD200345,2023-12-07,C24751,Tablet,5,501.26,259 Main St,Gift Card,Shipped,TRK37285406,10,FREESHIP,Referral,2506.3,629.7016624772242,0.009974863344372182,Top,0.5,1,Premium,12,0
ORD200346,2024-12-06,C31764,Tablet,1,655.09,876 Main St,Cash,Pending,TRK44680433,6,FREESHIP,Referral,655.09,274.4127544179681,0.0015265078080874382,Low,0.16666666666666666,1,Luxury,12,0
ORD200347,2024-02-03,C83556,Printer,4,264.79,380 Main St,Credit Card,Pending,TRK21109187,5,SAVE10,Google,1059.16,277.7004343851102,0.015106310661278748,High,0.8,1,Mid,2,1
ORD200348,2024-03-13,C24369,Laptop,3,359.73,885 Main St,Debit Card,Returned,TRK72633998,7,FREESHIP,Email,1079.19,301.8597232646708,0.008339588024351597,Mid,0.42857142857142855,1,Mid,3,0
ORD200349,2023-11-30,C39648,Chair,1,465.33,824 Main St,Gift Card,Delivered,TRK56016905,2,FREESHIP,Google,465.33,194.51285816875478,0.0021490125287430425,Low,0.5,1,Premium,11,0
ORD200350,2023-06-03,C13296,Chair,2,54.41,495 Main St,Online,Shipped,TRK60127216,6,FREESHIP,Instagram,108.82,35.678294951651615,0.036757948906451024,Low,0.3333333333333333,1,Budget,6,1
ORD200351,2025-02-15,C94248,Laptop,1,64.66,494 Main St,Debit Card,Delivered,TRK89406816,4,FREESHIP,Instagram,64.66,27.985910918651403,0.01546551190844417,Low,0.25,1,Budget,2,1
ORD200352,2023-08-31,C26637,Chair,5,173.96,995 Main St,Debit Card,Pending,TRK59546992,8,WINTER15,Instagram,869.8000000000001,220.1631237065992,0.028742239595309266,Top,0.625,1,Budget,8,0
ORD200353,2025-03-28,C16012,Tablet,1,630.82,171 Main St,Online,Delivered,TRK15195225,5,FREESHIP,Google,630.82,264.09193087304357,0.0015852382613106748,Low,0.2,1,Luxury,3,0
ORD200354,2023-07-11,C31772,Phone,1,693.41,992 Main St,Debit Card,Shipped,TRK11970357,4,FREESHIP,Instagram,693.41,289.9627403580373,0.0014421482239944622,Low,0.25,1,Luxury,7,0
ORD200355,2025-06-03,C18353,Tablet,3,433.33,677 Main St,Credit Card,Cancelled,TRK78766533,4,FREESHIP,Referral,1299.99,362.5678205216963,0.006923130177924446,Mid,0.75,1,Premium,6,0
ORD200356,2023-05-06,C26966,Printer,5,374.58,907 Main St,Gift Card,Cancelled,TRK83889574,10,FREESHIP,Instagram,1872.9,471.35222471390176,0.013348283410753378,Top,0.5,1,Premium,5,1
ORD200357,2023-07-08,C74982,Laptop,5,408.56,398 Main St,Debit Card,Delivered,TRK98700702,8,FREESHIP,Instagram,2042.8,513.4103730174271,0.012238104562365381,Top,0.625,1,Premium,7,1
ORD200358,2024-04-07,C70633,Tablet,2,183.67,747 Main St,Online,Cancelled,TRK82540521,3,SAVE10,Google,367.34,115.83723151576197,0.010889094571786356,Low,0.6666666666666666,1,Budget,4,1
ORD200359,2023-06-09,C95643,Desk,4,606.57,303 Main St,Debit Card,Delivered,TRK23286689,5,WINTER15,Referral,2426.28,633.7198490762265,0.006594457358590104,High,0.8,1,Luxury,6,0
ORD200360,2024-06-06,C53810,Phone,4,589.57,779 Main St,Cash,Pending,TRK34630612,8,FREESHIP,Instagram,2358.28,616.6365474342883,0.006784605729599538,High,0.5,1,Luxury,6,0
ORD200361,2024-06-29,C53464,Printer,5,659.85,197 Main St,Credit Card,Delivered,TRK32743531,9,SAVE10,Facebook,3299.25,827.7304295799551,0.007577479730241721,Top,0.5555555555555556,1,Luxury,6,1
ORD200362,2023-06-27,C53697,Monitor,4,206.84,312 Main St,Cash,Cancelled,TRK60476656,5,WINTER15,Instagram,827.36,217.33655643653708,0.019338619222587505,High,0.8,1,Mid,6,0
ORD200363,2024-05-24,C31668,Laptop,5,113.87,871 Main St,Credit Card,Pending,TRK42584392,6,SAVE10,Email,569.35,144.63454495165163,0.04390972161236498,Top,0.8333333333333334,1,Budget,5,0
ORD200364,2023-11-24,C85282,Phone,5,628.74,740 Main St,Cash,Cancelled,TRK86767206,9,FREESHIP,Facebook,3143.7,788.8429920687936,0.007952412762032,Top,0.5555555555555556,1,Luxury,11,0
ORD200365,2025-02-14,C56796,Phone,1,678.38,607 Main St,Credit Card,Cancelled,TRK74263180,4,SAVE10,Referral,678.38,283.70024568334367,0.0014741000619122027,Low,0.25,1,Luxury,2,0
ORD200366,2023-02-10,C95213,Printer,3,602.24,603 Main St,Debit Card,Pending,TRK40630538,8,FREESHIP,Referral,1806.72,504.1591635671271,0.004981402763018066,Mid,0.375,1,Luxury,2,0
ORD200367,2024-04-25,C13108,Laptop,5,658.77,712 Main St,Gift Card,Pending,TRK82284400,10,FREESHIP,Instagram,3293.85,826.5887649837323,0.007589902393855215,Top,0.5,1,Luxury,4,0
ORD200368,2023-05-01,C85322,Monitor,3,271.02,403 Main St,Credit Card,Cancelled,TRK89728869,6,FREESHIP,Google,813.06,227.7268448822965,0.011069293779056896,Mid,0.5,1,Mid,5,0
ORD200369,2024-12-22,C43545,Monitor,5,375.25,216 Main St,Gift Card,Pending,TRK73937402,9,SAVE10,Email,1876.25,471.98138740839437,0.013324450366422385,Top,0.5555555555555556,1,Premium,12,1
ORD200370,2025-05-03,C80649,Phone,1,312.11,870 Main St,Online,Cancelled,TRK41143313,4,WINTER15,Facebook,312.11,131.08803399976506,0.0032039985902406203,Low,0.25,1,Mid,5,1
ORD200371,2023-01-05,C59752,Phone,5,307.76,179 Main St,Gift Card,Pending,TRK82229639,9,FREESHIP,Google,1538.8,387.61937440429773,0.01624642578632701,Top,0.5555555555555556,1,Mid,1,0
ORD200372,2025-02-14,C53645,Chair,3,483.53,166 Main St,Cash,Returned,TRK12123939,4,FREESHIP,Referral,1450.59,404.4010340620023,0.006204372014145969,Mid,0.75,1,Premium,2,0
ORD200373,2023-01-02,C60178,Laptop,3,341.15,969 Main St,Cash,Pending,TRK84505143,4,FREESHIP,Instagram,1023.45,285.7514656309541,0.008793785724754507,Mid,0.75,1,Mid,1,0
ORD200374,2024-09-16,C20286,Monitor,1,571.9,129 Main St,Gift Card,Pending,TRK67648338,1,WINTER15,Instagram,571.9,238.70862475957335,0.0017485574401119078,Low,1.0,1,Luxury,9,0
ORD200375,2025-01-16,C87547,Monitor,4,95.03,400 Main St,Online,Shipped,TRK71027262,8,FREESHIP,Facebook,380.12,101.49496161831827,0.04209197095654004,High,0.5,1,Budget,1,0
ORD200376,2023-08-24,C64549,Monitor,5,201.22,341 Main St,Debit Card,Pending,TRK20788231,6,FREESHIP,Facebook,1006.1,253.8208080707683,0.024848424609879734,Top,0.8333333333333334,1,Mid,8,0
ORD200377,2024-07-22,C24884,Monitor,1,260.26,625 Main St,Online,Pending,TRK44538419,5,WINTER15,Instagram,260.26,109.69230705192244,0.003842311534619227,Low,0.2,1,Mid,7,0
ORD200378,2024-02-01,C62666,Chair,5,64.5,148 Main St,Credit Card,Pending,TRK91029390,8,WINTER15,Instagram,322.5,83.33871161831829,0.07751937984496124,Top,0.625,1,Budget,2,0
ORD200379,2024-09-21,C47284,Phone,3,297.67,500 Main St,Online,Shipped,TRK85756094,6,FREESHIP,Google,893.01,249.9350130457666,0.010078274599388584,Mid,0.5,1,Mid,9,1
ORD200380,2024-04-20,C35355,Printer,4,331.9,127 Main St,Cash,Pending,TRK52935059,5,SAVE10,Instagram,1327.6,347.60617530380637,0.012051822838204279,High,0.8,1,Mid,4,1
ORD200381,2023-06-07,C29467,Chair,1,191.76,223 Main St,Credit Card,Returned,TRK98103385,1,FREESHIP,Instagram,191.76,80.3175358086497,0.0052148518982060915,Low,1.0,1,Mid,6,0
ORD200382,2025-01-30,C26718,Printer,4,263.09,272 Main St,Debit Card,Shipped,TRK91702525,8,SAVE10,Google,1052.36,276.5546173204353,0.015203922612033906,High,0.5,1,Mid,1,0
ORD200383,2023-01-20,C18944,Chair,4,393.8,837 Main St,Credit Card,Pending,TRK45275439,7,SAVE10,Email,1575.2,412.50169290672085,0.01015744032503809,High,0.5714285714285714,1,Premium,1,0
ORD200384,2024-11-24,C35628,Chair,3,553.57,147 Main St,Credit Card,Returned,TRK45688220,4,FREESHIP,Facebook,1660.71,462.7675698948041,0.005419368824177611,Mid,0.75,1,Luxury,11,1
ORD200385,2023-10-31,C56851,Chair,5,191.63,752 Main St,Gift Card,Delivered,TRK65290904,6,FREESHIP,Facebook,958.15,241.8335153246708,0.026091948024839533,Top,0.8333333333333334,1,Mid,10,0
ORD200386,2023-04-28,C12421,Tablet,1,93.02,373 Main St,Online,Returned,TRK32588504,4,FREESHIP,Email,93.02,39.80179172937719,0.010750376263169211,Low,0.25,1,Budget,4,0
ORD200387,2024-06-27,C25316,Printer,2,39.53,904 Main St,Credit Card,Shipped,TRK55423551,3,WINTER15,Google,79.06,25.753294951651622,0.05059448520111308,Low,0.6666666666666666,1,Budget,6,0
ORD200388,2023-12-28,C22657,Printer,3,633.97,152 Main St,Cash,Pending,TRK49157047,7,WINTER15,Facebook,1901.91,530.3924553475191,0.004732085114437592,Mid,0.42857142857142855,1,Luxury,12,0
ORD200389,2023-12-17,C29703,Desk,4,697.5,558 Main St,Cash,Shipped,TRK40543461,7,FREESHIP,Referral,2790.0,728.8551224611709,0.005734767025089606,High,0.5714285714285714,1,Luxury,12,1
ORD200390,2023-07-14,C55996,Printer,5,508.69,885 Main St,Cash,Delivered,TRK30547638,10,FREESHIP,Google,2543.45,638.9891381948403,0.009829169042049186,Top,0.5,1,Premium,7,0
ORD200391,2025-01-16,C60037,Laptop,2,527.46,516 Main St,Debit Card,Cancelled,TRK82009557,3,FREESHIP,Referral,1054.92,330.7047986261202,0.0037917567208887873,Low,0.6666666666666666,1,Luxury,1,0
ORD200392,2024-02-28,C95100,Phone,1,627.2,197 Main St,Online,Delivered,TRK47366265,1,WINTER15,Email,627.2,261.75026573129253,0.0015943877551020406,Low,1.0,1,Luxury,2,0
ORD200393,2024-07-14,C39906,Printer,1,75.01,921 Main St,Credit Card,Returned,TRK24632134,3,FREESHIP,Google,75.01,32.08972192596543,0.013331555792560991,Low,0.3333333333333333,1,Budget,7,1
ORD200394,2023-07-05,C70148,Desk,5,529.55,359 Main St,Gift Card,Shipped,TRK34848650,10,FREESHIP,Facebook,2647.75,665.0640736631732,0.009441979038806534,Top,0.5,1,Luxury,7,0
ORD200395,2025-04-25,C30010,Phone,3,127.41,830 Main St,Gift Card,Delivered,TRK35386084,7,SAVE10,Referral,382.23,108.26225767208224,0.02354603249352484,Mid,0.42857142857142855,1,Budget,4,0
ORD200396,2023-12-01,C99217,Tablet,5,287.13,778 Main St,Online,Shipped,TRK82004594,10,SAVE10,Email,1435.65,362.0404022858404,0.017413715041967055,Top,0.5,1,Mid,12,0
ORD200397,2023-09-28,C30184,Monitor,1,427.06,987 Main St,Online,Cancelled,TRK86674704,1,WINTER15,Referral,427.06,178.3587235985576,0.0023415913454783873,Low,1.0,1,Premium,9,0
ORD200398,2024-09-04,C50275,Phone,5,53.93,729 Main St,Gift Card,Shipped,TRK98925264,7,SAVE10,Instagram,269.65,69.91787828498495,0.09271277582050806,Top,0.7142857142857143,1,Budget,9,0
ORD200399,2024-01-07,C64641,Tablet,5,423.93,319 Main St,Debit Card,Returned,TRK32012588,5,FREESHIP,Facebook,2119.65,531.9977990666698,0.01179440001887104,Top,1.0,1,Premium,1,1
ORD200400,2024-09-28,C56266,Desk,4,160.22,304 Main St,Debit Card,Returned,TRK60088901,9,WINTER15,Instagram,640.88,169.60832761203346,0.024965672200724005,High,0.4444444444444444,1,Budget,9,1
ORD200401,2025-04-09,C98635,Printer,1,538.68,197 Main St,Debit Card,Returned,TRK14225465,6,FREESHIP,Referral,538.68,225.90864273161552,0.0018563896933244228,Low,0.16666666666666666,1,Luxury,4,0
ORD200402,2023-04-09,C83026,Printer,5,337.38,858 Main St,Gift Card,Shipped,TRK79746259,5,FREESHIP,Referral,1686.9,423.8108033473631,0.014820084178078131,Top,1.0,1,Mid,4,1
ORD200403,2024-11-10,C28893,Tablet,1,620.21,740 Main St,Online,Returned,TRK98333066,1,FREESHIP,Referral,620.21,258.83776872618415,0.0016123571048515825,Low,1.0,1,Luxury,11,1
ORD200404,2023-03-09,C45482,Monitor,2,99.1,440 Main St,Cash,Delivered,TRK54571699,6,FREESHIP,Instagram,198.2,63.60753027245206,0.020181634712411706,Low,0.3333333333333333,1,Budget,3,0
ORD200405,2025-01-26,C97774,Monitor,4,451.97,603 Main St,Online,Cancelled,TRK64664424,7,WINTER15,Email,1807.88,473.09522502415365,0.008850144921123083,High,0.5714285714285714,1,Premium,1,1
ORD200406,2023-12-10,C11657,Tablet,4,66.1,572 Main St,Cash,Returned,TRK50284486,9,WINTER15,Google,264.4,71.56787828498496,0.06051437216338881,High,0.4444444444444444,1,Budget,12,1
ORD200407,2023-08-13,C85993,Tablet,4,547.32,250 Main St,Cash,Returned,TRK72547640,8,FREESHIP,Instagram,2189.28,572.6262180564692,0.007308338814587444,High,0.5,1,Luxury,8,1
ORD200408,2025-01-01,C11906,Printer,3,412.53,536 Main St,Online,Pending,TRK31140158,6,WINTER15,Google,1237.59,345.6512120330642,0.007272198385571959,Mid,0.5,1,Premium,1,0
ORD200409,2023-06-28,C45187,Desk,5,84.13,767 Main St,Online,Delivered,TRK12320793,9,SAVE10,Google,420.65,108.0845449516516,0.05943183168905266,Top,0.5555555555555556,1,Budget,6,0
ORD200410,2024-01-18,C37375,Tablet,2,518.23,184 Main St,Debit Card,Shipped,TRK52470162,5,FREESHIP,Email,1036.46,325.35272654837945,0.0038592902765181483,Low,0.4,1,Premium,1,0
ORD200411,2024-06-19,C66567,Desk,2,39.51,981 Main St,Online,Shipped,TRK21174822,5,FREESHIP,Facebook,79.02,26.157461618318283,0.05062009617818274,Low,0.4,1,Budget,6,0
ORD200412,2025-04-11,C42451,Tablet,5,133.01,246 Main St,Credit Card,Returned,TRK31313343,10,FREESHIP,Facebook,665.05,169.39287828498493,0.03759115855950681,Top,0.5,1,Budget,4,0
ORD200413,2023-10-08,C13923,Tablet,1,118.8,123 Main St,Online,Delivered,TRK87598790,6,SAVE10,Email,118.8,50.959736251402916,0.008417508417508417,Low,0.16666666666666666,1,Budget,10,1
ORD200414,2025-05-04,C11829,Desk,2,139.57,797 Main St,Cash,Delivered,TRK84229257,4,WINTER15,Facebook,279.14,88.48363828783643,0.014329727018700295,Low,0.5,1,Budget,5,1
ORD200415,2025-04-06,C62169,Chair,1,184.15,655 Main St,Gift Card,Shipped,TRK64558985,5,FREESHIP,Facebook,184.15,77.98007172594805,0.005430355688297583,Low,0.2,1,Budget,4,1
ORD200416,2023-07-18,C20881,Laptop,2,644.05,652 Main St,Gift Card,Cancelled,TRK26263902,5,WINTER15,Referral,1288.1,403.99010089149397,0.0031053489635897834,Low,0.4,1,Luxury,7,0
ORD200417,2023-10-24,C44492,Laptop,5,55.41,954 Main St,Online,Cancelled,TRK51429869,5,FREESHIP,Google,277.05,71.35121161831829,0.09023641941887746,Top,1.0,1,Budget,10,0
